ID_Adr,N,Nom_Rue,Code_Postal,NB_KW_Jour
120282,234.0,Avenue François Mitterrand,91000,23.2
120283,42.0,Rue de la Mairie,91000,23.9
120284,83.0,Rue du Stade,91000,20.0
120285,227.0,Boulevard Liberté,91000,16.1
120286,5.0,Avenue des Lilas,91000,17.8
120287,10.0,Boulevard des Sports,91000,16.3
120288,29.0,Avenue des Lilas,91000,19.9
120289,112.0,Rue du Stade,91000,22.5
120290,205.0,Rue de la Mairie,91000,17.9
120291,243.0,Avenue François Mitterrand,91000,14.0
120292,96.0,Avenue du Parc,91000,19.1
120293,118.0,Avenue Jean Jaurès,91000,20.8
120294,30.0,Rue de la République,91000,29.8
120295,150.0,Avenue Carnot,91000,17.5
120296,129.0,Rue Pasteur,91000,26.3
120297,177.0,Rue des Roses,91000,13.4
120298,95.0,Avenue François Mitterrand,91000,24.3
120299,5.0,Boulevard Liberté,91000,18.8
120300,164.0,Avenue de la Poste,91000,24.1
120301,57.0,Avenue des Tilleuls,91000,18.4
120302,62.0,Avenue de la Poste,91000,14.2
120303,138.0,Avenue de l'Europe,91000,13.1
120304,95.0,Rue du Stade,91000,15.5
120305,125.0,Boulevard des Champs,91000,20.2
120306,65.0,Rue Nationale,91000,25.2
120307,157.0,Rue de l'Essonne,91000,31.4
120308,24.0,Boulevard des Platanes,91000,26.9
120309,102.0,Rue de la Gendarmerie,91000,25.0
120310,198.0,Avenue du Général de Gaulle,91000,19.0
120311,244.0,Rue Nationale,91000,16.9
120312,42.0,Boulevard des Platanes,91000,18.9
120313,222.0,Rue du Commerce,91000,20.3
120314,76.0,Avenue des Tilleuls,91000,20.9
120315,206.0,Rue Nationale,91000,11.7
120316,215.0,Avenue Carnot,91000,21.5
120317,207.0,Avenue des Lilas,91000,16.5
120318,179.0,Boulevard Liberté,91000,19.5
120319,118.0,Rue des Roses,91000,13.8
120320,123.0,Boulevard des Sports,91000,12.5
120321,189.0,Rue du Commerce,91000,24.0
120322,155.0,Rue du Commerce,91000,16.7
120323,154.0,Avenue de l'Europe,91000,13.5
120324,44.0,Avenue de la Gare,91000,21.1
120325,229.0,Avenue Foch,91000,18.3
120326,192.0,Avenue de l'Europe,91000,8.7
120327,25.0,Avenue des Écoles,91000,19.9
120328,6.0,Rue Gambetta,91000,23.3
120329,213.0,Avenue des Lilas,91000,22.2
120330,30.0,Avenue de la Poste,91000,16.9
120331,102.0,Rue du Commerce,91000,30.2
120332,114.0,Boulevard des Sports,91000,19.7
120333,205.0,Avenue du Parc,91000,11.4
120334,102.0,Boulevard des Platanes,91000,18.6
120335,73.0,Boulevard de la Paix,91000,19.2
120336,140.0,Rue de la République,91000,18.5
120337,206.0,Boulevard de l'Hôpital,91000,-15.2
120338,250.0,Avenue François Mitterrand,91000,18.9
120339,133.0,Rue de la Gendarmerie,91000,23.9
120340,73.0,Rue du Stade,91000,14.5
120341,119.0,Boulevard de la Paix,91000,16.8
120342,77.0,Rue du Stade,91000,25.0
120343,113.0,Avenue François Mitterrand,91000,
120344,202.0,Rue Pasteur,91000,11.1
120345,13.0,Avenue de la Poste,91000,9.0
120346,71.0,Boulevard de la Paix,91000,16.9
120347,164.0,Rue des Écoles,91000,27.5
120348,223.0,Avenue de la Gare,91000,22.0
120349,161.0,Avenue de la Poste,91000,17.1
120350,224.0,Rue Gambetta,91000,16.5
120351,42.0,Avenue de l'Europe,91000,21.9
120352,196.0,Boulevard des Platanes,91000,17.6
120353,249.0,Avenue de la Poste,91000,15.1
120354,143.0,Boulevard de la Paix,91000,22.6
120355,215.0,Boulevard de l'Hôpital,91000,13.7
120356,126.0,Rue Pasteur,91000,23.9
120357,158.0,Rue de l'Église,91000,10.9
120358,18.0,Rue des Roses,91000,22.3
120359,135.0,Boulevard de la Paix,91000,10.4
120360,77.0,Avenue Foch,91000,12.6
120361,115.0,Rue du Commerce,91000,21.9
120362,105.0,Rue de la Mairie,91000,16.1
120363,37.0,Boulevard de l'Hôpital,91000,34.1
120364,209.0,Boulevard des Champs,91000,14.0
120365,193.0,Boulevard Victor Hugo,91000,28.9
120366,1.0,Boulevard Liberté,91000,11.2
120367,47.0,Boulevard Liberté,91000,19.2
120368,90.0,Avenue de l'Europe,91000,16.1
120369,174.0,Rue Pasteur,91000,31.5
120370,242.0,Avenue des Écoles,91000,11.8
120371,5.0,Avenue Jean Jaurès,91000,27.6
120372,120.0,Avenue des Tilleuls,91000,30.2
120373,232.0,Boulevard Clemenceau,91000,16.6
120374,,Rue de la Gendarmerie,91000,22.5
120375,63.0,Rue Nationale,91000,11.6
120376,242.0,Rue de l'Essonne,91000,21.4
120377,195.0,Rue Pasteur,91000,18.8
120378,69.0,Rue de l'Essonne,91000,23.1
120379,132.0,Avenue François Mitterrand,91000,21.0
120380,130.0,Rue Pasteur,91000,23.2
120381,54.0,Boulevard de la Paix,91000,21.8
120382,126.0,Rue de la Gendarmerie,91000,26.3
120383,114.0,Rue de la République,91000,9.4
120384,211.0,Avenue des Lilas,91000,31.5
120385,3.0,Rue du Stade,91000,17.8
120386,235.0,Avenue Carnot,91000,23.6
120387,50.0,Rue de la Gendarmerie,91000,24.1
120388,140.0,Boulevard Clemenceau,91000,11.2
120389,62.0,Avenue Foch,91000,14.9
120390,156.0,Rue de la Gendarmerie,91000,18.9
120391,108.0,Boulevard des Sports,91000,20.7
120392,214.0,Rue du Commerce,91000,11.3
120393,204.0,Boulevard des Platanes,91000,27.5
120394,173.0,Avenue des Écoles,91000,35.7
120395,109.0,Avenue Jean Jaurès,91000,27.6
120396,43.0,Rue Nationale,91000,-18.0
120397,99.0,Avenue de l'Europe,91000,14.3
120398,74.0,Boulevard des Champs,91000,12.0
120399,160.0,Avenue de la Poste,91000,21.2
120400,112.0,Avenue de l'Europe,91000,15.6
120401,65.0,Avenue Carnot,91000,15.0
120402,205.0,Boulevard Clemenceau,91000,25.5
120403,86.0,Avenue de l'Europe,91000,11.9
120404,65.0,Avenue des Lilas,91000,24.8
120405,158.0,Rue du Stade,91000,17.7
120406,239.0,Rue Nationale,91000,15.4
120407,42.0,Avenue de la Gare,91000,11.9
120408,,Rue de l'Essonne,91000,14.8
120409,156.0,Boulevard Clemenceau,91000,12.2
120410,233.0,Avenue des Lilas,91000,9.3
120411,241.0,Rue des Écoles,91000,33.4
120412,117.0,Rue Pasteur,91000,8.7
120413,139.0,Avenue du Parc,91000,8.1
120414,36.0,Rue du Stade,91000,7.3
120415,152.0,Avenue de la Poste,91000,23.3
120416,112.0,Avenue des Lilas,91000,42.1
120417,99.0,Rue du Commerce,91000,19.6
120418,142.0,Boulevard des Sports,91000,12.1
120419,82.0,Boulevard de la Paix,91000,31.5
120420,231.0,Avenue des Écoles,91000,12.4
120421,123.0,Avenue du Général de Gaulle,91000,14.4
120422,66.0,Rue de la Mairie,91000,29.1
120423,147.0,Avenue du Général de Gaulle,91000,18.6
120424,153.0,Boulevard de la Paix,91000,18.2
120425,138.0,Rue de la Gendarmerie,91000,19.7
120426,4.0,Avenue François Mitterrand,91000,15.8
120427,112.0,Boulevard des Champs,91000,12.2
120428,81.0,Avenue Jean Jaurès,91000,10.8
120429,157.0,Avenue des Écoles,91000,12.7
120430,210.0,Boulevard de la Paix,91000,16.5
120431,52.0,Boulevard des Sports,91000,10.9
120432,24.0,Avenue du Général de Gaulle,91000,26.8
120433,168.0,Avenue François Mitterrand,91000,32.8
120434,168.0,Boulevard Liberté,91000,13.1
120435,12.0,Rue de l'Église,91000,23.9
120436,42.0,Rue de l'Essonne,91000,8.5
120437,129.0,Boulevard de l'Hôpital,91000,18.8
120438,208.0,Avenue de l'Europe,91000,12.4
120439,204.0,Boulevard de l'Hôpital,91000,23.8
120440,166.0,Rue de la Mairie,91000,16.7
120441,24.0,Rue de l'Église,91000,21.4
120442,113.0,Avenue François Mitterrand,91000,22.7
120443,138.0,Avenue de la Gare,91000,3.8
120444,205.0,Avenue des Lilas,91000,14.7
120445,,Boulevard des Champs,91000,14.5
120446,78.0,Avenue Foch,91000,13.7
120447,207.0,Avenue de l'Europe,91000,7.2
120448,249.0,Avenue des Écoles,91000,14.7
120449,111.0,Rue des Écoles,91000,23.8
120450,110.0,Boulevard de l'Hôpital,91000,12.5
120451,44.0,Rue des Roses,91000,36.8
120452,91.0,Rue Gambetta,91000,26.2
120453,36.0,Boulevard des Champs,91000,29.0
120454,143.0,Rue des Écoles,91000,16.8
120455,165.0,Avenue de la Gare,91000,9.5
120456,,Rue Pasteur,91000,0.8
120457,165.0,Avenue Carnot,91000,15.3
120458,240.0,Avenue du Général de Gaulle,91000,19.9
120459,27.0,Avenue des Tilleuls,91000,15.4
120460,225.0,Boulevard de la Paix,91000,18.8
120461,116.0,Avenue François Mitterrand,91000,10.0
120462,175.0,Boulevard de l'Hôpital,91000,14.8
120463,145.0,Avenue des Tilleuls,91000,22.7
120464,54.0,Avenue Foch,91000,23.3
120465,120.0,Boulevard Victor Hugo,91000,10.4
120466,216.0,Avenue des Écoles,91000,7.0
120467,243.0,Boulevard de la Paix,91000,20.5
120468,65.0,Rue du Stade,91000,30.5
120469,150.0,Avenue des Écoles,91000,19.7
120470,31.0,Avenue des Tilleuls,91000,19.6
120471,132.0,Rue Nationale,91000,22.4
120472,59.0,Avenue de la Poste,91000,17.7
120473,58.0,Avenue des Écoles,91000,3.4
120474,244.0,Rue du Stade,91000,30.5
120475,101.0,Boulevard Clemenceau,91000,24.8
120476,15.0,Boulevard des Platanes,91000,16.8
120477,128.0,Rue de la République,91000,9.5
120478,167.0,Boulevard de l'Hôpital,91000,15.8
120479,203.0,Avenue du Parc,91000,16.8
120480,170.0,Boulevard Clemenceau,91000,17.2
120481,74.0,Rue Gambetta,91000,14.4
120482,150.0,Rue Pasteur,91000,20.5
120483,50.0,Rue des Roses,91000,18.9
120484,111.0,Avenue François Mitterrand,91000,9.5
120485,163.0,Avenue de la Gare,91000,32.4
120486,240.0,Rue de l'Église,91000,29.1
120487,18.0,Avenue de la Poste,91000,27.1
120488,181.0,Avenue des Écoles,91000,15.1
120489,190.0,Avenue de l'Europe,91000,17.7
120490,223.0,Boulevard des Champs,91000,16.4
120491,,Rue Nationale,91000,12.5
120492,16.0,Avenue des Écoles,91000,9.0
120493,139.0,Rue de l'Essonne,91000,18.0
120494,49.0,Avenue de la Gare,91000,10.3
120495,156.0,Boulevard des Platanes,91000,15.0
120496,46.0,Rue des Roses,91000,29.3
120497,204.0,Boulevard Victor Hugo,91000,14.3
120498,144.0,Avenue du Parc,91000,27.0
120499,129.0,Boulevard Liberté,91000,21.4
120500,159.0,Avenue des Lilas,91000,22.3
120501,182.0,Boulevard de la Paix,91000,25.1
120502,29.0,Boulevard Victor Hugo,91000,22.4
120503,108.0,Boulevard des Champs,91000,25.1
120504,109.0,Avenue François Mitterrand,91000,14.3
120505,93.0,Avenue du Général de Gaulle,91000,21.4
120506,101.0,Avenue Carnot,91000,25.6
120507,196.0,Avenue des Écoles,91000,12.9
120508,249.0,Rue de l'Essonne,91000,25.6
120509,106.0,Avenue Carnot,91000,10.5
120510,14.0,Avenue Foch,91000,20.1
120511,27.0,Avenue des Lilas,91000,21.4
120512,65.0,Rue de l'Église,91000,
120513,75.0,Boulevard Clemenceau,91000,20.9
120514,37.0,Avenue des Lilas,91000,
120515,55.0,Avenue des Tilleuls,91000,17.9
120516,177.0,Avenue François Mitterrand,91000,17.1
120517,216.0,Boulevard des Sports,91000,8.8
120518,169.0,Boulevard Victor Hugo,91000,18.6
120519,58.0,Avenue de l'Europe,91000,19.2
120520,103.0,Avenue du Parc,91000,15.2
120521,116.0,Rue des Roses,91000,27.0
120522,14.0,Avenue des Écoles,91000,12.1
120523,100.0,Rue de la Gendarmerie,91000,10.0
120524,92.0,Boulevard Clemenceau,91000,15.1
120525,103.0,Avenue Jean Jaurès,91000,11.9
120526,224.0,Rue de la Mairie,91000,10.8
120527,132.0,Rue de la République,91000,32.0
120528,97.0,Boulevard Victor Hugo,91000,14.3
120529,68.0,Rue de l'Église,91000,
120530,177.0,Rue du Commerce,91000,12.7
120531,130.0,Avenue Foch,91000,14.9
120532,165.0,Rue Nationale,91000,9.7
120533,211.0,Boulevard des Platanes,91000,20.2
120534,219.0,Rue du Commerce,91000,16.4
120535,220.0,Rue des Écoles,91000,15.9
120536,179.0,Avenue du Parc,91000,24.5
120537,167.0,Avenue de la Poste,91000,17.9
120538,216.0,Rue de la Mairie,91000,17.2
120539,47.0,Avenue Jean Jaurès,91000,31.2
120540,238.0,Rue de la République,91000,15.6
120541,134.0,Avenue de l'Europe,91000,16.0
120542,146.0,Rue de l'Église,91000,21.1
120543,121.0,Rue du Stade,91000,17.7
120544,203.0,Boulevard de l'Hôpital,91000,17.5
120545,120.0,Avenue des Tilleuls,91000,9.2
120546,230.0,Rue de l'Église,91000,
120547,214.0,Boulevard de l'Hôpital,91000,33.9
120548,213.0,Rue Gambetta,91000,21.9
120549,144.0,Avenue François Mitterrand,91000,11.8
120550,245.0,Rue Gambetta,91000,26.7
120551,146.0,Rue du Stade,91000,13.3
120552,130.0,Rue de l'Église,91000,16.5
120553,165.0,Avenue de la Gare,91000,20.4
120554,205.0,Rue de la Mairie,91000,22.5
120555,,Boulevard des Champs,91000,24.8
120556,60.0,Rue du Stade,91000,18.7
120557,104.0,Rue du Stade,91000,17.2
120558,77.0,Avenue du Parc,91000,18.2
120559,221.0,Avenue Foch,91000,9.2
120560,50.0,Boulevard des Sports,91000,13.4
120561,,Rue du Commerce,91000,10.3
120562,84.0,Boulevard de la Paix,91000,23.8
120563,36.0,Boulevard Liberté,91000,25.0
120564,125.0,Rue des Écoles,91000,6.8
120565,101.0,Rue de la Mairie,91000,8.8
120566,13.0,Rue des Écoles,91000,18.6
120567,60.0,Boulevard des Champs,91000,23.4
120568,1.0,Rue Gambetta,91000,19.1
120569,6.0,Rue Pasteur,91000,12.0
120570,228.0,Rue de l'Église,91000,29.2
120571,52.0,Avenue François Mitterrand,91000,
120572,228.0,Rue des Écoles,91000,13.2
120573,245.0,Rue de l'Essonne,91000,16.0
120574,211.0,Boulevard Clemenceau,91000,22.6
120575,69.0,Avenue Carnot,91000,16.4
120576,207.0,Rue des Roses,91000,6.5
120577,162.0,Boulevard Clemenceau,91000,7.5
120578,181.0,Rue Pasteur,91000,31.1
120579,11.0,Boulevard des Sports,91000,
120580,33.0,Avenue Foch,91000,25.2
120581,70.0,Avenue Jean Jaurès,91000,18.7
120582,72.0,Rue de l'Église,91000,23.2
120583,204.0,Boulevard Victor Hugo,91000,15.5
120584,198.0,Boulevard de la Paix,91000,13.9
120585,196.0,Avenue des Lilas,91000,17.2
120586,202.0,Rue Nationale,91000,12.1
120587,150.0,Rue de la Mairie,91000,14.5
120588,7.0,Rue de la Gendarmerie,91000,15.9
120589,51.0,Rue du Stade,91000,10.3
120590,99.0,Avenue de la Gare,91000,15.7
120591,4.0,Rue de la Gendarmerie,91000,25.3
120592,10.0,Boulevard des Platanes,91000,29.4
120593,113.0,Rue de l'Église,91000,16.2
120594,216.0,Rue de l'Essonne,91000,13.8
120595,58.0,Rue des Écoles,91000,25.6
120596,101.0,Rue de l'Église,91000,8.7
120597,249.0,Rue de la Gendarmerie,91000,19.9
120598,203.0,Avenue du Parc,91000,14.5
120599,176.0,Avenue des Lilas,91000,19.2
120600,31.0,Rue de la Mairie,91000,30.1
120601,231.0,Avenue de l'Europe,91000,19.2
120602,132.0,Avenue de la Poste,91000,17.4
120603,245.0,Rue de l'Essonne,91000,21.3
120604,26.0,Avenue François Mitterrand,91000,14.2
120605,196.0,Avenue Jean Jaurès,91000,9.5
120606,32.0,Avenue de l'Europe,91000,20.9
120607,247.0,Boulevard des Platanes,91000,17.0
120608,177.0,Rue de l'Église,91000,15.9
120609,159.0,Rue de l'Église,91000,20.3
120610,151.0,Rue du Stade,91000,16.8
120611,207.0,Avenue de la Poste,91000,15.9
120612,117.0,Rue de la Mairie,91000,15.0
120613,103.0,Rue du Commerce,91000,21.1
120614,162.0,Rue Pasteur,91000,33.2
120615,83.0,Avenue Foch,91000,18.5
120616,142.0,Rue de l'Essonne,91000,
120617,205.0,Avenue Jean Jaurès,91000,19.9
120618,116.0,Rue de l'Église,91000,11.4
120619,205.0,Boulevard des Platanes,91000,21.5
120620,227.0,Rue des Écoles,91000,30.7
120621,159.0,Rue de la Gendarmerie,91000,14.4
120622,194.0,Rue Pasteur,91000,143.2
120623,114.0,Rue de la République,91000,15.9
120624,117.0,Rue Gambetta,91000,12.0
120625,88.0,Avenue Carnot,91000,21.1
120626,139.0,Avenue du Général de Gaulle,91000,28.7
120627,55.0,Boulevard Victor Hugo,91000,13.7
120628,80.0,Avenue des Lilas,91000,8.3
120629,243.0,Avenue Carnot,91000,21.2
120630,196.0,Avenue de l'Europe,91000,13.8
120631,133.0,Boulevard des Platanes,91000,19.3
120632,211.0,Boulevard de la Paix,91000,14.8
120633,212.0,Rue du Commerce,91000,28.3
120634,44.0,Avenue de la Gare,91000,18.6
120635,106.0,Rue de la République,91000,21.6
120636,53.0,Boulevard de la Paix,91000,16.9
120637,223.0,Rue des Écoles,91000,10.5
120638,208.0,Rue de la République,91000,5.5
120639,189.0,Rue Gambetta,91000,14.2
120640,245.0,Avenue de la Gare,91000,-15.4
120641,135.0,Rue de la République,91000,24.0
120642,98.0,Rue du Commerce,91000,18.5
120643,97.0,Rue Pasteur,91000,
120644,168.0,Rue du Commerce,91000,16.8
120645,248.0,Rue des Roses,91000,
120646,124.0,Rue de l'Essonne,91000,10.5
120647,26.0,Rue des Écoles,91000,21.4
120648,222.0,Boulevard Liberté,91000,19.4
120649,74.0,Rue de l'Essonne,91000,14.0
120650,142.0,Boulevard Victor Hugo,91000,14.3
120651,5.0,Avenue des Lilas,91000,
120652,248.0,Rue de la Mairie,91000,11.4
120653,170.0,Rue de l'Essonne,91000,25.1
120654,180.0,Rue de la Gendarmerie,91000,14.3
120655,38.0,Avenue du Général de Gaulle,91000,21.3
120656,132.0,Rue des Écoles,91000,16.9
120657,247.0,Boulevard de l'Hôpital,91000,9.0
120658,213.0,Boulevard des Platanes,91000,16.4
120659,41.0,Rue de l'Église,91000,15.8
120660,145.0,Rue de l'Église,91000,20.4
120661,228.0,Boulevard des Champs,91000,20.5
120662,200.0,Boulevard de la Paix,91000,12.7
120663,80.0,Avenue François Mitterrand,91000,9.8
120664,105.0,Rue de la Gendarmerie,91000,12.3
120665,222.0,Avenue des Tilleuls,91000,19.6
120666,176.0,Avenue Carnot,91000,18.5
120667,42.0,Boulevard de la Paix,91000,31.8
120668,244.0,Boulevard des Platanes,91000,15.7
120669,245.0,Avenue de la Poste,91000,14.2
120670,198.0,Avenue Jean Jaurès,91000,20.1
120671,66.0,Rue de l'Église,91000,9.0
120672,180.0,Rue du Commerce,91000,14.4
120673,105.0,Rue de l'Essonne,91000,19.9
120674,115.0,Boulevard des Sports,91000,11.4
120675,136.0,Rue Pasteur,91000,28.3
120676,22.0,Boulevard Clemenceau,91000,20.6
120677,139.0,Boulevard des Champs,91000,21.8
120678,88.0,Avenue des Tilleuls,91000,7.5
120679,52.0,Avenue François Mitterrand,91000,18.7
120680,85.0,Boulevard de la Paix,91000,18.8
120681,129.0,Avenue François Mitterrand,91000,25.9
120682,160.0,Boulevard de l'Hôpital,91000,18.9
120683,82.0,Rue de l'Essonne,91000,16.1
120684,176.0,Avenue du Parc,91000,14.7
120685,190.0,Avenue de l'Europe,91000,21.4
120686,218.0,Boulevard Victor Hugo,91000,25.6
120687,186.0,Avenue de la Gare,91000,13.4
120688,199.0,Boulevard Clemenceau,91000,19.0
120689,8.0,Boulevard Victor Hugo,91000,19.8
120690,135.0,Avenue de la Poste,91000,28.4
120691,105.0,Rue de la République,91000,22.9
120692,58.0,Boulevard Victor Hugo,91000,17.7
120693,245.0,Rue des Roses,91000,11.7
120694,11.0,Avenue de la Gare,91000,10.9
120695,72.0,Avenue Carnot,91000,19.6
120696,219.0,Boulevard des Champs,91000,19.4
120697,,Avenue Jean Jaurès,91000,
120698,128.0,Avenue de la Gare,91000,14.6
120699,102.0,Boulevard des Sports,91000,11.0
120700,191.0,Rue du Commerce,91000,17.8
120701,27.0,Rue de la Mairie,91000,23.2
120702,222.0,Boulevard des Platanes,91000,28.2
120703,164.0,Avenue des Écoles,91000,13.6
120704,22.0,Rue de la Gendarmerie,91000,17.0
120705,162.0,Rue de l'Église,91000,13.0
120706,11.0,Avenue Carnot,91000,24.2
120707,220.0,Avenue des Tilleuls,91000,23.6
120708,109.0,Boulevard des Platanes,91000,14.5
120709,248.0,Avenue du Général de Gaulle,91000,16.1
120710,213.0,Avenue de la Gare,91000,10.0
120711,66.0,Avenue des Lilas,91000,23.3
120712,207.0,Rue des Écoles,91000,3.8
120713,148.0,Boulevard des Platanes,91000,9.2
120714,71.0,Boulevard Liberté,91000,22.6
120715,135.0,Rue Nationale,91000,13.5
120716,18.0,Boulevard des Platanes,91000,8.3
120717,98.0,Boulevard des Champs,91000,12.0
120718,213.0,Avenue de la Poste,91000,9.2
120719,13.0,Rue Gambetta,91000,19.9
120720,240.0,Avenue de la Gare,91000,7.0
120721,168.0,Avenue du Parc,91000,10.8
120722,158.0,Avenue Carnot,91000,15.2
120723,34.0,Boulevard de l'Hôpital,91000,27.3
120724,176.0,Boulevard Clemenceau,91000,19.7
120725,111.0,Rue des Écoles,91000,22.1
120726,22.0,Boulevard des Sports,91000,11.2
120727,168.0,Avenue des Lilas,91000,10.8
120728,27.0,Rue Nationale,91000,22.1
120729,135.0,Boulevard de la Paix,91000,14.1
120730,194.0,Avenue de la Poste,91000,7.8
120731,19.0,Rue du Stade,91000,14.6
120732,111.0,Avenue de l'Europe,91000,24.6
120733,121.0,Rue de l'Essonne,91000,32.2
120734,147.0,Rue Gambetta,91000,21.6
120735,129.0,Boulevard des Platanes,91000,16.7
120736,194.0,Rue des Roses,91000,14.6
120737,98.0,Avenue Foch,91000,9.7
120738,58.0,Rue du Stade,91000,23.5
120739,190.0,Rue du Stade,91000,19.7
120740,,Avenue de la Gare,91000,11.5
120741,113.0,Avenue François Mitterrand,91000,20.9
120742,109.0,Avenue de la Poste,91000,25.3
120743,,Rue de la Gendarmerie,91000,19.5
120744,222.0,Avenue des Écoles,91000,24.7
120745,63.0,Boulevard des Sports,91000,10.3
120746,69.0,Boulevard Liberté,91000,20.1
120747,29.0,Avenue de la Gare,91000,31.1
120748,,Rue Gambetta,91000,16.7
120749,163.0,Avenue François Mitterrand,91000,21.9
120750,55.0,Rue Nationale,91000,
120751,210.0,Rue de l'Église,91000,25.9
120752,208.0,Avenue Jean Jaurès,91000,2.0
120753,63.0,Avenue du Parc,91000,30.4
120754,46.0,Rue du Commerce,91000,22.1
120755,240.0,Avenue du Parc,91000,14.2
120756,245.0,Rue du Stade,91000,24.2
120757,57.0,Boulevard des Champs,91000,12.1
120758,195.0,Boulevard de l'Hôpital,91000,17.5
120759,210.0,Rue Gambetta,91000,15.0
120760,141.0,Avenue Carnot,91000,22.3
120761,198.0,Boulevard Clemenceau,91000,18.9
120762,206.0,Avenue du Parc,91000,15.2
120763,225.0,Rue du Stade,91000,24.0
120764,122.0,Avenue des Écoles,91000,22.5
120765,215.0,Rue Pasteur,91000,26.1
120766,117.0,Rue Pasteur,91000,18.0
120767,62.0,Rue Nationale,91000,22.5
120768,162.0,Rue des Écoles,91000,11.0
120769,178.0,Avenue des Lilas,91000,18.5
120770,167.0,Avenue Jean Jaurès,91000,14.7
120771,119.0,Rue des Écoles,91000,22.9
120772,188.0,Avenue de la Gare,91000,25.3
120773,54.0,Avenue du Général de Gaulle,91000,17.4
120774,11.0,Boulevard Liberté,91000,19.3
120775,180.0,Boulevard de la Paix,91000,19.4
120776,160.0,Avenue de la Gare,91000,9.9
120777,120.0,Boulevard Clemenceau,91000,22.2
120778,141.0,Rue Gambetta,91000,18.3
120779,3.0,Boulevard des Sports,91000,18.9
