ID_Adr,N,Nom_Rue,Code_Postal,NB_KW_Jour,High_Consumption_Flag
31014,44.0,Rue De La Paix,75010,6.4,
31015,218.0,Rue Des Martyrs,75007,21.5,
31016,215.0,Avenue De Clichy,75004,9.6,
31017,39.0,Boulevard De Magenta,75012,19.8,
31018,208.0,Boulevard Malesherbes,75017,22.5,
31019,64.0,Boulevard Des Batignolles,75004,6.2,
31020,120.0,Boulevard Richard-Lenoir,75014,23.9,
31021,192.0,Rue De Belleville,75018,16.1,
31022,67.0,Rue De Lévis,75007,17.1,
31023,65.0,Rue Amelot,75020,28.5,
31024,189.0,Boulevard Jules Ferry,75014,10.6,
31025,95.0,Avenue Des Champs-Elysées,75018,0.0,
31026,240.0,Boulevard Jules Ferry,75006,10.7,
31027,27.0,Rue De Rivoli,75006,25.0,
31028,243.0,Avenue Ledru-Rollin,75010,10.9,
31029,180.0,Rue Du Faubourg Saint-Honoré,75011,19.0,
31030,127.0,Boulevard De Magenta,75018,13.3,
31031,124.0,Boulevard Saint-Germain,75017,19.3,
31032,38.0,Boulevard Beaumarchais,75014,12.2,
31033,205.0,Avenue De La Bastille,75008,21.2,
31034,230.0,Boulevard De Magenta,75002,14.7,
31035,71.0,Boulevard Des Batignolles,75011,15.5,
31036,222.0,Avenue Hoche,75001,11.9,
31037,20.0,Avenue De Clichy,75004,11.8,
31038,199.0,Boulevard Voltaire,75009,27.2,
31039,180.0,Avenue De Clichy,75015,35.2,
31040,143.0,Rue De Rome,75003,17.8,
31041,99.0,Avenue De Wagram,75015,19.4,
31042,96.0,Boulevard Haussmann,75013,17.4,
31043,162.0,Rue Cardinet,75006,16.2,
31044,248.0,Rue Popincourt,75016,17.4,
31045,189.0,Boulevard Pereire,75017,7.6,
31046,74.0,Rue De Lévis,75007,16.0,
31047,118.0,Rue Amelot,75004,11.8,
31048,150.0,Boulevard Saint-Germain,75007,16.2,
31049,115.0,Boulevard Jules Ferry,75005,8.7,
31050,176.0,Rue De Belleville,75016,5.6,
31051,171.0,Boulevard Pereire,75006,18.0,
31052,127.0,Rue Blanche,75017,17.5,
31053,39.0,Avenue Parmentier,75008,18.3,
31054,142.0,Rue De La Paix,75018,11.8,
31055,87.0,Boulevard Voltaire,75017,7.5,
31056,137.0,Boulevard Beaumarchais,75017,17.7,
31057,63.0,Boulevard Pereire,75011,16.8,
31058,0.0,Boulevard De Rochechouart,75003,12.5,
31059,105.0,Rue Popincourt,75013,15.1,
31060,211.0,Rue De Prony,75004,18.5,
31061,188.0,Boulevard Saint-Germain,75010,13.9,
31062,60.0,Rue De Prony,75016,18.22935472400022,
31063,228.0,Rue De Rivoli,75015,26.1,
31064,197.0,Avenue Hoche,75010,20.3,
31065,103.0,Avenue De Clichy,75007,27.0,
31066,191.0,Avenue Montaigne,75012,19.3,
31067,56.0,Rue De La Paix,75015,20.3,
31068,81.0,Boulevard Jules Ferry,75006,16.3,
31069,125.0,Avenue Hoche,75005,24.2,
31070,147.0,Avenue Des Champs-Elysées,75008,9.0,
31071,44.0,Boulevard Des Batignolles,75001,32.4,
31072,212.0,Boulevard Pereire,75018,13.7,
31073,241.0,Rue De La Folie-Méricourt,75007,7.6,
31074,103.0,Rue Du Temple,75005,13.4,
31075,126.0,Boulevard Saint-Germain,75005,17.2,
31076,126.0,Boulevard Beaumarchais,75014,14.0,
31077,15.0,Rue Amelot,75015,14.5,
31078,84.0,Avenue Hoche,75020,25.0,
31079,135.0,Boulevard Jules Ferry,75008,17.1,
31080,134.0,Rue De La Paix,75020,14.7,
31081,106.0,Boulevard Voltaire,75015,16.1,
31082,199.0,Rue De Belleville,75011,17.3,
31083,54.0,Boulevard Saint-Germain,75008,12.4,
31084,207.0,Avenue Hoche,75018,11.8,
31085,166.0,Rue Condorcet,75020,25.0,
31086,194.0,Avenue Victor Hugo,75002,17.3,
31087,13.0,Avenue Des Champs-Elysées,75009,15.9,
31088,95.0,Boulevard De Magenta,75011,20.4,
31089,4.0,Avenue Montaigne,75010,13.8,
31090,81.0,Rue De La Roquette,75006,11.3,
31091,27.0,Avenue Hoche,75009,22.8,
31092,140.0,Avenue Philippe-Auguste,75008,16.9,
31093,231.0,Boulevard Voltaire,75003,19.6,
31094,70.0,Boulevard Voltaire,75019,15.6,
31095,211.0,Rue De Prony,75009,24.0,
31096,154.0,Boulevard De Magenta,75006,17.8,
31097,202.0,Rue Cardinet,75011,19.8,
31098,180.0,Rue Amelot,75019,13.7,
31099,188.0,Boulevard Du Temple,75002,20.2,
31100,196.0,Avenue Victor Hugo,75010,14.3,
31101,201.0,Boulevard De Rochechouart,75002,24.6,
31102,149.0,Avenue Montaigne,75009,9.2,
31103,230.0,Rue Popincourt,75014,10.3,
31104,250.0,Avenue Victor Hugo,75013,8.0,
31105,237.0,Boulevard De Magenta,75006,19.7,
31106,90.0,Rue De La Folie-Méricourt,75005,21.9,
31107,204.0,Boulevard Malesherbes,75010,10.2,
31108,209.0,Rue De La Folie-Méricourt,75004,17.8,
31109,228.0,Boulevard Richard-Lenoir,75009,9.4,
31110,60.0,Rue De Lévis,75020,12.2,
31111,61.0,Rue De La Paix,75015,18.3,
31112,85.0,Rue Blanche,75013,18.22935472400022,
31113,6.0,Boulevard Voltaire,75010,25.3,
31114,205.0,Rue Du Temple,75015,31.6,
31115,39.0,Rue Condorcet,75016,12.7,
31116,19.0,Boulevard Du Temple,75013,22.9,
31117,176.0,Rue Cardinet,75014,27.5,
31118,247.0,Boulevard De Magenta,75003,18.7,
31119,134.0,Avenue Trudaine,75001,15.7,
31120,143.0,Boulevard De Magenta,75017,14.5,
31121,190.0,Avenue De La République,75004,25.0,
31122,192.0,Boulevard Du Temple,75010,16.9,
31123,214.0,Boulevard Jules Ferry,75004,16.0,
31124,202.0,Boulevard Haussmann,75003,32.2,
31125,147.0,Avenue Victor Hugo,75012,13.0,
31126,133.0,Rue Blanche,75008,19.9,
31127,136.0,Rue Saint-Maur,75002,16.7,
31128,184.0,Rue De Charonne,75018,14.2,
31129,54.0,Rue De Courcelles,75016,17.5,
31130,204.0,Rue De Lévis,75015,11.7,
31131,194.0,Avenue De Clichy,75003,22.1,
31132,39.0,Rue De Courcelles,75012,12.7,
31133,100.0,Boulevard Pereire,75010,10.7,
31134,126.0,Rue De Rome,75001,16.9,
31135,41.0,Rue De Rome,75005,12.7,
31136,86.0,Rue De Rome,75013,17.7,
31137,109.0,Rue Du Temple,75006,20.3,
31138,176.0,Avenue Hoche,75015,6.1,
31139,160.0,Rue Du Temple,75002,18.5,
31140,150.0,Avenue Montaigne,75002,12.8,
31141,238.0,Avenue Montaigne,75016,18.7,
31142,75.0,Avenue Montaigne,75012,30.8,
31143,234.0,Boulevard Des Batignolles,75005,15.3,
31144,46.0,Rue De La Paix,75003,14.8,
31145,195.0,Avenue De La Bastille,75003,25.9,
31146,116.0,Rue Blanche,75011,11.8,
31147,213.0,Boulevard Malesherbes,75019,23.3,
31148,218.0,Boulevard Pereire,75010,10.6,
31149,164.0,Avenue De La République,75015,29.4,
31150,64.0,Boulevard Saint-Germain,75017,10.7,
31151,160.0,Rue Des Martyrs,75004,25.8,
31152,198.0,Rue De Prony,75007,23.5,
31153,188.0,Boulevard De Rochechouart,75019,17.7,
31154,174.0,Boulevard Des Batignolles,75014,23.0,
31155,135.0,Rue De Prony,75005,21.0,
31156,63.0,Rue De Courcelles,75018,17.6,
31157,144.0,Rue De Lévis,75008,12.2,
31158,154.0,Rue Blanche,75002,21.4,
31159,200.0,Avenue De Clichy,75009,18.5,
31160,31.0,Rue De Courcelles,75018,7.2,
31161,195.0,Avenue Montaigne,75018,14.6,
31162,91.0,Rue Du Faubourg Saint-Honoré,75009,15.7,
31163,124.0,Rue De La Folie-Méricourt,75007,21.7,
31164,157.0,Rue Amelot,75004,13.6,
31165,209.0,Avenue De Clichy,75010,11.2,
31166,7.0,Avenue Philippe-Auguste,75011,17.7,
31167,189.0,Rue Lafayette,75013,18.22935472400022,
31168,172.0,Rue Des Martyrs,75010,19.5,
31169,163.0,Rue De Ménilmontant,75008,25.4,
31170,235.0,Avenue Hoche,75005,24.9,
31171,150.0,Rue Saint-Maur,75003,14.6,
31172,194.0,Boulevard Des Batignolles,75020,23.2,
31173,192.0,Rue De Ménilmontant,75009,19.7,
31174,105.0,Boulevard Jules Ferry,75008,8.6,
31175,162.0,Rue De Belleville,75001,25.3,
31176,243.0,Rue Popincourt,75005,26.1,
31177,85.0,Rue Saint-Maur,75005,24.5,
31178,49.0,Rue Blanche,75012,12.5,
31179,173.0,Rue Du Temple,75013,3.1,
31180,71.0,Rue Blanche,75011,20.5,
31181,41.0,Boulevard De Magenta,75018,14.2,
31182,240.0,Rue De Ménilmontant,75003,32.3,
31183,23.0,Rue Des Martyrs,75016,21.1,
31184,126.0,Rue De Charonne,75002,26.8,
31185,187.0,Rue Saint-Maur,75006,9.8,
31186,116.0,Rue Lafayette,75005,27.9,
31187,102.0,Rue Condorcet,75010,16.4,
31188,54.0,Boulevard Richard-Lenoir,75017,13.4,
31189,207.0,Avenue Trudaine,75020,12.5,
31190,229.0,Boulevard Beaumarchais,75012,16.3,
31191,156.0,Avenue Victor Hugo,75019,31.7,
31192,40.0,Rue Blanche,75003,19.7,
31193,101.0,Avenue De Clichy,75016,19.2,
31194,22.0,Rue Condorcet,75012,12.7,
31195,126.0,Boulevard Malesherbes,75005,19.4,
31196,173.0,Avenue De La République,75017,14.2,
31197,14.0,Avenue Philippe-Auguste,75014,18.7,
31198,125.0,Avenue Trudaine,75001,16.4,
31199,233.0,Rue Saint-Antoine,75012,15.4,
31200,216.0,Rue De Prony,75017,15.3,
31201,184.0,Rue Oberkampf,75005,13.0,
31202,41.0,Avenue Montaigne,75014,27.8,
31203,105.0,Boulevard Du Temple,75019,20.9,
31204,0.0,Rue De Prony,75017,24.2,
31205,230.0,Rue Saint-Maur,75007,15.8,
31206,70.0,Rue Oberkampf,75002,31.9,
31207,22.0,Rue De Rome,75008,22.9,
31208,48.0,Rue De La Roquette,75005,8.5,
31209,137.0,Rue Cardinet,75010,33.4,
31210,229.0,Rue Des Martyrs,75009,21.8,
31211,173.0,Avenue De La Bastille,75018,25.9,
31212,124.0,Rue Du Temple,75010,9.8,
31213,9.0,Avenue De La République,75012,16.6,
31214,119.0,Boulevard Des Batignolles,75007,18.22935472400022,
31215,249.0,Rue Popincourt,75014,0.0,
31216,90.0,Rue De Charonne,75002,14.1,
31217,115.0,Avenue Parmentier,75007,24.0,
31218,141.0,Avenue De La République,75003,18.1,
31219,132.0,Rue De La Folie-Méricourt,75008,30.4,
31220,190.0,Avenue Montaigne,75006,22.6,
31221,205.0,Boulevard Voltaire,75016,10.3,
31222,199.0,Boulevard Du Temple,75019,16.3,
31223,247.0,Rue De Ménilmontant,75016,19.4,
31224,189.0,Rue De Rome,75018,16.0,
31225,26.0,Rue De Belleville,75001,15.0,
31226,146.0,Rue De Charonne,75010,102.5,True
31227,182.0,Avenue Montaigne,75006,9.6,
31228,81.0,Rue Jean-Pierre Timbaud,75016,18.22935472400022,
31229,122.0,Rue Condorcet,75003,31.1,
31230,244.0,Rue De Rivoli,75013,10.8,
31231,246.0,Rue Oberkampf,75009,11.0,
31232,171.0,Rue De Belleville,75007,26.4,
31233,15.0,Rue Oberkampf,75008,15.7,
31234,225.0,Rue Du Temple,75002,18.8,
31235,91.0,Rue Oberkampf,75005,24.8,
31236,81.0,Rue Saint-Antoine,75020,23.8,
31237,124.0,Avenue Montaigne,75014,29.2,
31238,238.0,Rue Lafayette,75012,17.7,
31239,196.0,Avenue Montaigne,75015,26.3,
31240,85.0,Rue De Prony,75017,25.3,
31241,152.0,Rue Saint-Antoine,75004,23.1,
31242,106.0,Rue Amelot,75005,18.6,
31243,120.0,Boulevard De Magenta,75018,19.4,
31244,153.0,Avenue De Clichy,75001,16.6,
31245,154.0,Boulevard Pereire,75011,19.7,
31246,82.0,Rue De Charonne,75013,22.9,
31247,62.0,Rue De Belleville,75009,21.8,
31248,46.0,Rue Du Temple,75020,17.6,
31249,244.0,Avenue Victor Hugo,75003,18.22935472400022,
31250,187.0,Rue De Rivoli,75006,16.6,
31251,122.0,Rue Saint-Antoine,75003,31.6,
31252,71.0,Rue Saint-Maur,75004,19.6,
31253,194.0,Boulevard Voltaire,75019,12.2,
31254,43.0,Boulevard De Rochechouart,75012,9.2,
31255,12.0,Rue Des Martyrs,75004,9.6,
31256,208.0,Rue De La Folie-Méricourt,75001,25.0,
31257,200.0,Boulevard Du Temple,75011,12.4,
31258,223.0,Rue De Rome,75016,11.2,
31259,33.0,Avenue Ledru-Rollin,75013,19.6,
31260,101.0,Rue De Rome,75009,16.2,
31261,201.0,Rue Du Faubourg Saint-Honoré,75019,18.5,
31262,206.0,Boulevard Des Batignolles,75004,16.4,
31263,144.0,Boulevard Pereire,75009,15.6,
31264,2.0,Rue Du Temple,75020,20.8,
31265,16.0,Boulevard Malesherbes,75011,10.0,
31266,86.0,Rue De La Folie-Méricourt,75019,17.8,
31267,223.0,Boulevard Haussmann,75009,17.8,
31268,64.0,Boulevard Richard-Lenoir,75020,16.5,
31269,227.0,Boulevard Saint-Germain,75001,31.8,
31270,69.0,Rue Condorcet,75017,18.9,
31271,146.0,Rue De La Paix,75001,9.4,
31272,58.0,Rue De Ménilmontant,75010,17.6,
31273,40.0,Boulevard De Magenta,75020,16.4,
31274,114.0,Rue Jean-Pierre Timbaud,75017,23.0,
31275,204.0,Rue Des Martyrs,75020,12.4,
31276,200.0,Rue Cardinet,75008,17.3,
31277,44.0,Rue Lafayette,75019,11.8,
31278,112.0,Rue Du Faubourg Saint-Honoré,75008,13.1,
31279,94.0,Rue De Rivoli,75007,26.4,
31280,170.0,Rue Du Faubourg Saint-Honoré,75006,26.7,
31281,201.0,Rue Condorcet,75013,22.1,
31282,161.0,Rue Des Martyrs,75015,15.1,
31283,126.0,Rue Blanche,75014,20.9,
31284,146.0,Boulevard Des Batignolles,75012,19.3,
31285,70.0,Rue De La Paix,75014,16.2,
31286,49.0,Rue De La Folie-Méricourt,75012,18.22935472400022,
31287,68.0,Avenue Philippe-Auguste,75011,18.4,
31288,240.0,Avenue Hoche,75009,23.7,
31289,67.0,Rue Jean-Pierre Timbaud,75007,10.6,
31290,208.0,Boulevard Jules Ferry,75008,25.5,
31291,212.0,Rue Saint-Maur,75005,16.9,
31292,237.0,Rue Popincourt,75016,13.4,
31293,193.0,Rue Popincourt,75001,25.4,
31294,158.0,Boulevard De Rochechouart,75016,24.3,
31295,62.0,Rue Jean-Pierre Timbaud,75012,12.0,
31296,33.0,Rue Lafayette,75017,25.2,
31297,114.0,Boulevard Du Temple,75005,16.8,
31298,31.0,Boulevard De Magenta,75001,22.4,
31299,73.0,Avenue Victor Hugo,75016,19.4,
31300,244.0,Rue De La Folie-Méricourt,75007,18.22935472400022,
31301,50.0,Rue De Courcelles,75007,16.3,
31302,234.0,Avenue Ledru-Rollin,75017,13.5,
31303,68.0,Rue Saint-Antoine,75007,11.6,
31304,24.0,Rue De Courcelles,75008,31.1,
31305,52.0,Avenue Victor Hugo,75015,131.8,True
31306,221.0,Boulevard Richard-Lenoir,75007,25.5,
31307,227.0,Boulevard Du Temple,75011,10.2,
31308,247.0,Avenue De La Bastille,75007,24.0,
31309,142.0,Boulevard Beaumarchais,75017,13.0,
31310,191.0,Avenue Philippe-Auguste,75005,15.4,
31311,238.0,Rue De La Paix,75020,8.0,
31312,54.0,Rue Condorcet,75017,11.1,
31313,146.0,Rue Blanche,75017,6.9,
31314,73.0,Rue De Prony,75008,26.1,
31315,122.0,Avenue Philippe-Auguste,75019,24.0,
31316,65.0,Avenue Parmentier,75011,13.0,
31317,0.0,Boulevard Richard-Lenoir,75012,16.3,
31318,105.0,Avenue Hoche,75015,16.8,
31319,12.0,Rue Jean-Pierre Timbaud,75014,9.8,
31320,119.0,Avenue Montaigne,75011,15.9,
31321,135.0,Avenue Trudaine,75002,17.0,
31322,170.0,Rue De La Roquette,75008,20.0,
31323,210.0,Avenue De La Bastille,75013,23.1,
31324,151.0,Avenue De La République,75014,0.2,
31325,97.0,Boulevard Beaumarchais,75014,17.6,
31326,15.0,Rue Saint-Antoine,75011,18.22935472400022,
31327,132.0,Avenue De La Bastille,75020,25.7,
31328,202.0,Boulevard Voltaire,75012,13.8,
31329,113.0,Rue De Prony,75008,18.22935472400022,
31330,128.0,Rue Saint-Maur,75006,35.7,
31331,43.0,Rue Du Temple,75002,9.8,
31332,65.0,Avenue Ledru-Rollin,75006,12.7,
31333,119.0,Rue De La Paix,75011,10.7,
31334,148.0,Rue Amelot,75011,14.2,
31335,45.0,Boulevard Malesherbes,75016,14.0,
31336,177.0,Rue Condorcet,75007,19.0,
31337,31.0,Boulevard Du Temple,75003,27.9,
31338,57.0,Rue Blanche,75001,27.0,
31339,229.0,Rue Saint-Antoine,75020,17.3,
31340,150.0,Rue De Rome,75012,19.6,
31341,11.0,Rue Blanche,75020,7.1,
31342,228.0,Boulevard Du Temple,75005,21.9,
31343,154.0,Rue De Prony,75012,29.9,
31344,0.0,Rue Condorcet,75008,28.3,
31345,82.0,Rue Oberkampf,75015,16.5,
31346,144.0,Avenue De Clichy,75017,32.4,
31347,236.0,Rue Oberkampf,75008,7.8,
31348,52.0,Avenue Des Champs-Elysées,75013,28.1,
31349,14.0,Rue De La Folie-Méricourt,75016,20.2,
31350,41.0,Rue Blanche,75004,11.5,
31351,202.0,Rue Saint-Maur,75007,16.1,
31352,241.0,Rue De Prony,75004,15.9,
31353,241.0,Avenue De La Bastille,75013,20.9,
31354,16.0,Avenue Ledru-Rollin,75020,8.5,
31355,125.0,Rue De Prony,75015,22.6,
31356,59.0,Avenue Montaigne,75013,29.7,
31357,153.0,Rue Lafayette,75011,26.0,
31358,199.0,Rue De Rivoli,75004,20.3,
31359,74.0,Rue De La Roquette,75001,20.5,
31360,100.0,Avenue Parmentier,75009,12.1,
31361,137.0,Boulevard De Rochechouart,75014,15.1,
31362,6.0,Avenue De Clichy,75008,17.9,
31363,206.0,Avenue De Wagram,75020,24.8,
31364,129.0,Avenue De La Bastille,75007,21.7,
31365,75.0,Boulevard Malesherbes,75002,13.5,
31366,243.0,Rue Cardinet,75010,18.8,
31367,131.0,Rue De Ménilmontant,75014,21.4,
31368,74.0,Avenue De Wagram,75004,23.2,
31369,204.0,Rue Jean-Pierre Timbaud,75008,27.8,
31370,82.0,Avenue Montaigne,75014,21.3,
31371,233.0,Rue Jean-Pierre Timbaud,75005,6.3,
31372,130.0,Rue De Charonne,75013,14.8,
31373,183.0,Boulevard Beaumarchais,75009,20.9,
31374,83.0,Boulevard Richard-Lenoir,75005,22.1,
31375,221.0,Rue De La Folie-Méricourt,75019,15.9,
31376,198.0,Rue Blanche,75018,20.4,
31377,244.0,Rue Oberkampf,75003,22.8,
31378,80.0,Boulevard Beaumarchais,75013,17.1,
31379,73.0,Rue De Lévis,75019,16.4,
31380,0.0,Boulevard De Rochechouart,75018,15.7,
31381,250.0,Rue Condorcet,75003,28.9,
31382,216.0,Avenue De La République,75016,20.2,
31383,115.0,Rue De La Roquette,75017,6.3,
31384,124.0,Boulevard Saint-Germain,75006,19.8,
31385,20.0,Rue Jean-Pierre Timbaud,75011,10.6,
31386,112.0,Rue Jean-Pierre Timbaud,75010,16.4,
31387,230.0,Avenue Montaigne,75004,7.4,
31388,63.0,Avenue De Wagram,75014,19.9,
31389,193.0,Avenue De Clichy,75015,29.9,
31390,213.0,Avenue Ledru-Rollin,75018,20.3,
31391,102.0,Boulevard Pereire,75002,12.8,
31392,146.0,Boulevard Saint-Germain,75013,14.6,
31393,36.0,Rue De Charonne,75015,12.0,
31394,35.0,Boulevard Malesherbes,75002,13.8,
31395,65.0,Rue De La Folie-Méricourt,75002,30.2,
31396,14.0,Rue De Prony,75005,21.8,
31397,28.0,Avenue Ledru-Rollin,75004,20.2,
31398,213.0,Rue De Courcelles,75013,16.7,
31399,61.0,Avenue Montaigne,75016,18.9,
31400,0.0,Rue Lafayette,75008,10.8,
31401,71.0,Avenue De La République,75006,15.9,
31402,10.0,Rue Cardinet,75004,10.5,
31403,50.0,Rue De Prony,75013,21.6,
31404,27.0,Rue De La Folie-Méricourt,75013,15.7,
31405,174.0,Rue Du Temple,75012,24.6,
31406,75.0,Rue Du Faubourg Saint-Honoré,75004,21.2,
31407,165.0,Rue Popincourt,75019,11.5,
31408,156.0,Rue De La Roquette,75016,12.0,
31409,173.0,Rue Du Faubourg Saint-Honoré,75014,26.0,
31410,210.0,Rue De Rivoli,75016,24.1,
31411,17.0,Rue Du Faubourg Saint-Honoré,75018,36.5,
31412,51.0,Boulevard De Rochechouart,75001,13.8,
31413,48.0,Boulevard Du Temple,75011,19.6,
31414,0.0,Boulevard Des Batignolles,75013,17.0,
31415,209.0,Rue De La Folie-Méricourt,75008,10.8,
31416,0.0,Rue Saint-Maur,75006,17.7,
31417,239.0,Boulevard Du Temple,75019,27.0,
31418,90.0,Rue Du Temple,75009,14.4,
31419,29.0,Boulevard Des Batignolles,75002,24.4,
31420,155.0,Boulevard Saint-Germain,75013,33.5,
31421,29.0,Rue De Prony,75006,15.0,
31422,180.0,Rue Jean-Pierre Timbaud,75017,22.6,
31423,71.0,Rue Blanche,75015,12.5,
31424,169.0,Rue Oberkampf,75018,13.8,
31425,24.0,Boulevard Beaumarchais,75013,16.9,
31426,235.0,Rue Du Temple,75013,10.9,
31427,0.0,Avenue Philippe-Auguste,75002,26.3,
31428,54.0,Avenue Montaigne,75002,13.6,
31429,98.0,Avenue De La Bastille,75016,22.3,
31430,142.0,Avenue De Clichy,75010,14.2,
31431,76.0,Rue De Lévis,75010,10.3,
31432,27.0,Rue De Rome,75020,23.1,
31433,139.0,Rue De La Folie-Méricourt,75013,12.8,
31434,71.0,Avenue Des Champs-Elysées,75003,10.7,
31435,96.0,Rue De Prony,75007,20.8,
31436,142.0,Boulevard Malesherbes,75006,22.1,
31437,133.0,Rue Lafayette,75011,22.5,
31438,55.0,Rue De Prony,75010,24.6,
31439,22.0,Rue Du Temple,75013,16.7,
31440,222.0,Boulevard Haussmann,75003,25.1,
31441,155.0,Rue Cardinet,75011,25.3,
31442,95.0,Avenue Parmentier,75010,12.1,
31443,60.0,Boulevard Jules Ferry,75008,25.5,
31444,216.0,Rue De La Roquette,75014,32.1,
31445,147.0,Rue Blanche,75014,18.1,
31446,111.0,Avenue Philippe-Auguste,75005,10.5,
31447,179.0,Boulevard Jules Ferry,75016,14.8,
31448,117.0,Rue Saint-Antoine,75018,10.3,
31449,170.0,Boulevard Richard-Lenoir,75019,16.1,
31450,32.0,Avenue Ledru-Rollin,75001,29.4,
31451,109.0,Rue Condorcet,75019,15.5,
31452,79.0,Avenue Victor Hugo,75019,12.3,
31453,60.0,Rue Jean-Pierre Timbaud,75011,14.6,
31454,161.0,Boulevard Saint-Germain,75002,28.8,
31455,236.0,Boulevard Des Batignolles,75004,10.7,
31456,159.0,Boulevard Voltaire,75003,20.6,
31457,215.0,Rue Du Faubourg Saint-Honoré,75012,19.8,
31458,229.0,Rue Du Temple,75020,15.8,
31459,14.0,Rue De La Roquette,75017,29.3,
31460,187.0,Rue De La Folie-Méricourt,75002,12.6,
31461,38.0,Boulevard Jules Ferry,75013,12.7,
31462,105.0,Avenue Ledru-Rollin,75016,18.22935472400022,
31463,67.0,Rue De Rome,75004,16.2,
31464,102.0,Boulevard Des Batignolles,75018,1.8,
31465,44.0,Rue Lafayette,75014,22.9,
31466,215.0,Rue De Rivoli,75009,13.8,
31467,123.0,Boulevard Des Batignolles,75007,17.6,
31468,21.0,Rue De Ménilmontant,75015,14.1,
31469,70.0,Rue Saint-Antoine,75020,23.8,
31470,68.0,Boulevard Malesherbes,75010,8.7,
31471,6.0,Avenue Ledru-Rollin,75008,17.6,
31472,86.0,Boulevard Du Temple,75014,14.5,
31473,97.0,Avenue De Clichy,75012,29.9,
31474,0.0,Rue De La Folie-Méricourt,75008,15.3,
31475,123.0,Rue De Rome,75011,27.3,
31476,177.0,Rue Du Faubourg Saint-Honoré,75015,13.2,
31477,220.0,Rue De Charonne,75017,18.22935472400022,
31478,199.0,Rue Lafayette,75002,9.9,
31479,136.0,Rue De Ménilmontant,75007,26.6,
31480,236.0,Boulevard Malesherbes,75007,12.4,
31481,235.0,Avenue Philippe-Auguste,75009,33.9,
31482,14.0,Rue Blanche,75018,9.3,
31483,63.0,Boulevard Des Batignolles,75013,17.4,
31484,242.0,Avenue De La République,75007,12.1,
31485,161.0,Boulevard Jules Ferry,75018,22.5,
31486,60.0,Rue Cardinet,75004,17.7,
31487,135.0,Avenue Victor Hugo,75010,132.5,True
31488,115.0,Boulevard De Magenta,75019,18.8,
31489,6.0,Avenue De Clichy,75017,17.7,
31490,165.0,Avenue Trudaine,75003,7.8,
31491,208.0,Avenue Victor Hugo,75007,22.3,
31492,38.0,Rue De Belleville,75003,24.2,
31493,19.0,Rue Popincourt,75004,3.9,
31494,36.0,Avenue De Clichy,75010,10.0,
31495,58.0,Boulevard Jules Ferry,75013,16.7,
31496,184.0,Boulevard Richard-Lenoir,75003,14.8,
31497,84.0,Rue De La Paix,75001,11.1,
31498,87.0,Boulevard Des Batignolles,75017,18.22935472400022,
31499,0.0,Rue De Belleville,75008,18.22935472400022,
31500,103.0,Rue Du Faubourg Saint-Honoré,75012,13.3,
31501,234.0,Avenue Hoche,75017,14.3,
31502,49.0,Avenue Hoche,75010,32.1,
31503,204.0,Rue De Lévis,75003,20.9,
31504,93.0,Boulevard Malesherbes,75002,19.5,
31505,112.0,Avenue Philippe-Auguste,75014,14.4,
31506,86.0,Rue Lafayette,75012,15.3,
31507,213.0,Rue De La Roquette,75005,18.2,
31508,120.0,Boulevard Richard-Lenoir,75011,12.8,
31509,100.0,Boulevard Des Batignolles,75006,20.0,
31510,227.0,Rue Saint-Antoine,75016,12.3,
31511,13.0,Boulevard Des Batignolles,75010,11.8,
31512,57.0,Avenue Ledru-Rollin,75010,11.4,
31513,99.0,Boulevard Richard-Lenoir,75018,28.2,
31514,90.0,Rue De Prony,75018,18.7,
31515,239.0,Rue De Ménilmontant,75001,13.3,
31516,136.0,Avenue De Clichy,75020,13.4,
31517,130.0,Rue Cardinet,75013,33.5,
31518,208.0,Avenue De La Bastille,75007,21.7,
31519,136.0,Rue Cardinet,75002,8.3,
31520,172.0,Rue Du Faubourg Saint-Honoré,75015,13.3,
31521,124.0,Rue De Courcelles,75003,18.7,
31522,35.0,Rue Du Faubourg Saint-Honoré,75014,22.3,
31523,248.0,Avenue Parmentier,75019,15.6,
31524,202.0,Rue Du Temple,75004,23.6,
31525,145.0,Rue Oberkampf,75002,19.5,
31526,213.0,Rue Saint-Antoine,75005,34.7,
31527,104.0,Rue Jean-Pierre Timbaud,75005,17.0,
31528,156.0,Avenue Victor Hugo,75019,21.4,
31529,218.0,Avenue De Wagram,75003,21.3,
31530,65.0,Rue Du Temple,75008,22.8,
31531,245.0,Avenue Philippe-Auguste,75014,17.5,
31532,166.0,Avenue De Clichy,75007,25.1,
31533,165.0,Rue Condorcet,75012,13.7,
31534,231.0,Rue De Belleville,75011,19.5,
31535,193.0,Avenue Philippe-Auguste,75019,18.22935472400022,
31536,70.0,Rue De Charonne,75014,18.6,
31537,47.0,Boulevard Malesherbes,75015,21.1,
31538,230.0,Rue Du Faubourg Saint-Honoré,75013,20.7,
31539,230.0,Rue De Belleville,75009,8.4,
